,Cluster Name,Keyword,#,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential
3031,socks proxy,proxy socks,3032,gb,52.0,150,,,socks5 proxy,2022-01-11 08:17:44,"Featured snippet,People also ask,Sitelinks,Top stories,Videos",1300,1100.0
3902,socks proxy,socks 5 proxy list,3903,gb,58.0,100,,,socks5 proxy list,2021-12-31 08:24:52,"Sitelinks,People also ask,Image pack",2000,500.0
1416,socks proxy,socks proxy,1417,gb,47.0,350,1.1,0.82,socks5 proxy,2022-01-14 18:38:04,"Featured snippet,Sitelinks,People also ask,Knowledge panel,Top stories,Videos",7700,1100.0
4588,socks proxy,ssh socks proxy,4589,gb,26.0,100,0.0,,ssh socks proxy,2022-01-01 15:41:31,"Sitelinks,People also ask",1800,30.0
1728,socks size chart,adidas socks size chart,1729,gb,15.0,300,0.8,,womens adidas socks,2021-12-30 19:15:03,"People also ask,Sitelinks",2400,1100.0
2468,socks size chart,socks size chart,2469,gb,17.0,200,,0.48,mens sock sizing,2022-01-12 11:36:58,"People also ask,Sitelinks",3900,300.0
3333,socks size guide,black under armour socks,3334,gb,0.0,150,0.35,,under armour socks,2022-01-07 09:13:57,"Sitelinks,Image pack",500,3000.0
513,socks size guide,nike socks size guide,514,gb,1.0,900,1.3,0.89,nike sock size chart,2022-01-22 09:07:37,"Sitelinks,Image pack,People also ask",1600,1400.0
2568,socks size guide,socks size guide,2569,gb,14.0,200,,0.56,mens sock sizing,2022-01-23 01:17:27,"Featured snippet,Image pack,People also ask",800,400.0
1762,socks size guide,under armour ankle socks,1763,gb,0.0,250,0.7,,under armour socks,2021-12-31 09:31:08,Sitelinks,900,3200.0
3610,socks size guide,under armour crew socks,3611,gb,0.0,150,0.6,,under armour socks,2021-12-29 22:47:11,Sitelinks,1000,3200.0
3318,socks size guide,under armour golf socks,3319,gb,0.0,150,,,under armour socks,2021-12-30 05:51:18,"Sitelinks,Image pack",300,3200.0
1701,socks size guide,under armour heatgear socks,1702,gb,0.0,300,0.7,,under armour heatgear socks,2022-01-13 16:00:26,"Sitelinks,People also ask,Top stories,Videos,Image pack",700,200.0
2555,socks size guide,under armour mens socks,2556,gb,0.0,200,0.45,,under armour socks,2022-01-01 18:04:26,"Sitelinks,Image pack",900,3200.0
2653,socks size guide,under armour no show socks,2654,gb,0.0,200,0.45,,under armour no show socks,2021-12-31 02:53:38,"Sitelinks,Image pack",1500,70.0
1317,socks size guide,under armour running socks,1318,gb,0.0,350,0.8,,under armour running socks,2021-12-31 20:09:54,"Sitelinks,People also ask,Image pack",700,100.0
82,socks size guide,under armour socks,83,gb,1.0,3800,0.8,1.12,under armour socks,2022-01-23 05:50:27,Sitelinks,16000,1800.0
719,socks size guide,under armour socks men,720,gb,0.0,600,,,under armour socks,2022-01-17 01:35:37,"Sitelinks,Image pack",3900,3100.0
2032,socks size guide,under armour socks mens,2033,gb,0.0,250,,,under armour socks,2021-12-30 19:54:50,"Sitelinks,Image pack",2200,3200.0
4420,socks size guide,under armour socks size guide,4421,gb,2.0,100,,,under armour size guide,2022-01-09 00:28:08,"Sitelinks,People also ask,Image pack",200,2200.0
3768,socks size guide,under armour sports socks,3769,gb,0.0,100,,,under armour socks,2021-12-31 02:54:07,"Shopping results,Thumbnails,Sitelinks,Image pack",150,3200.0
1092,socks size guide,under armour trainer socks,1093,gb,0.0,450,,,under armour socks,2022-01-12 21:15:48,"Sitelinks,Image pack",500,3100.0
2878,socks size guide,under armour white socks,2879,gb,0.0,150,1.0,,under armour white socks,2022-01-01 19:39:43,Sitelinks,300,300.0
4040,socks size guide,white under armour socks,4041,gb,0.0,100,,,under armour white socks,2021-12-30 07:54:43,Sitelinks,450,300.0
4085,socks swollen ankles,compression socks for swollen feet and ankles uk,4086,gb,0.0,100,,,socks for swollen feet,2022-01-10 04:46:23,"Sitelinks,People also ask,Image pack",150,150.0
2960,socks swollen ankles,extra wide socks for swollen feet,2961,gb,0.0,150,1.0,,loose top socks for swollen ankles uk,2022-01-10 11:26:25,"People also ask,Sitelinks,Image pack",400,1200.0
4816,socks swollen ankles,hospital socks for swollen feet,4817,gb,0.0,100,,,slipper socks,2022-01-10 11:13:26,"Sitelinks,People also ask,Image pack",150,1000.0
4388,socks swollen ankles,how do compression socks work for swelling,4389,gb,47.0,100,,,compression socks,2021-12-30 08:01:14,"Featured snippet,People also ask,Sitelinks",1000,1200.0
1362,socks swollen ankles,loose top socks for swollen ankles uk,1363,gb,0.0,350,,1.68,socks for swollen feet,2022-01-03 22:19:32,"Sitelinks,People also ask,Image pack",350,1400.0
2527,socks swollen ankles,socks for cold feet with poor circulation,2528,gb,0.0,200,,,socks for cold feet with poor circulation,2022-01-22 21:41:28,"Featured snippet,People also ask,Sitelinks",600,250.0
2353,socks swollen ankles,socks for elderly with swollen feet,2354,gb,1.0,200,0.2,0.81,socks for swollen feet,2022-01-15 18:53:07,"Featured snippet,Sitelinks,People also ask",400,1300.0
2500,socks swollen ankles,socks swollen ankles,2501,gb,3.0,200,0.07,,socks for swollen feet,2022-01-13 15:04:11,"People also ask,Sitelinks",200,1300.0
2445,socks swollen ankles,swollen ankles socks,2446,gb,3.0,200,,,loose top socks for swollen ankles uk,2022-01-10 03:23:49,"People also ask,Sitelinks,Image pack",250,1200.0
4962,socks swollen ankles,wide socks for swollen feet,4963,gb,1.0,90,0.4,,socks for swollen feet,2022-01-12 00:24:15,"People also ask,Sitelinks",250,1300.0
3697,socks swollen ankles,wide top socks for swollen legs,3698,gb,0.0,150,0.7,1.41,socks for swollen feet,2021-12-29 23:04:34,"Sitelinks,People also ask",150,1300.0
1271,socks trainers,baby trainer socks,1272,gb,0.0,400,0.35,1.22,frilly socks,2022-01-22 23:47:12,"Sitelinks,Image pack",400,200.0
1536,socks trainers,best trainer socks,1537,gb,17.0,300,,1.07,best trainer socks,2022-01-16 02:06:16,"People also ask,Sitelinks",350,250.0
380,socks trainers,black trainer socks,381,gb,1.0,1100,0.7,0.67,black trainer socks,2022-01-21 08:07:26,Image pack,1200,450.0
2645,socks trainers,converse trainer socks,2646,gb,0.0,200,0.35,0.76,converse socks,2021-12-30 01:36:21,"Sitelinks,Image pack",200,400.0
1963,socks trainers,cushioned trainer socks,1964,gb,0.0,250,0.9,1.09,next trainer socks,2021-12-29 22:59:21,"Sitelinks,Image pack",250,20.0
3615,socks trainers,designer trainer socks,3616,gb,1.0,150,,,designer trainer socks,2021-12-30 15:42:13,"Sitelinks,Image pack",150,90.0
4136,socks trainers,disney trainer socks,4137,gb,0.0,100,,,disney socks womens,2022-01-13 10:02:47,"Sitelinks,Image pack",100,400.0
1052,socks trainers,fluffy trainer socks,1053,gb,0.0,450,0.45,,fluffy trainer socks,2022-01-18 01:10:11,"Sitelinks,Image pack",450,50.0
4425,socks trainers,funky trainer socks,4426,gb,2.0,100,0.6,,funky trainer socks,2022-01-20 12:22:44,Image pack,100,50.0
2151,socks trainers,grey trainer socks,2152,gb,0.0,200,0.6,1.03,grey trainer socks,2022-01-06 19:04:48,"Sitelinks,Image pack",200,90.0
3658,socks trainers,navy trainer socks,3659,gb,0.0,150,0.5,,navy trainer socks,2021-12-31 01:13:57,"Sitelinks,Image pack",200,200.0
3753,socks trainers,new balance trainer socks,3754,gb,0.0,100,,,new balance socks womens,2021-12-31 21:34:58,"Shopping results,Thumbnails,Sitelinks,Image pack",100,150.0
1837,socks trainers,next trainer socks,1838,gb,2.0,250,0.25,0.9,next trainer socks,2022-01-23 00:37:08,Sitelinks,300,100.0
3533,socks trainers,padded trainer socks,3534,gb,0.0,150,0.7,,thick trainer socks,2021-12-30 19:48:10,"Sitelinks,People also ask,Image pack",150,100.0
3080,socks trainers,primark trainer socks,3081,gb,0.0,150,,0.79,primark mens socks,2022-01-01 07:18:42,"Sitelinks,Image pack,Top stories,Videos",200,1100.0
3836,socks trainers,pringle trainer socks,3837,gb,0.0,100,0.45,,pringle trainer socks,2022-01-05 20:52:06,"Sitelinks,Image pack",100,40.0
3122,socks trainers,reebok trainer socks,3123,gb,0.0,150,0.9,,reebok socks,2022-01-10 19:16:59,"Sitelinks,Image pack",150,600.0
1972,socks trainers,socks trainers,1973,gb,0.0,250,3.0,,sock trainers,2022-01-05 15:46:19,"Sitelinks,Image pack",300,14000.0
3490,socks trainers,sports trainer socks,3491,gb,0.0,150,0.9,,trainer socks,2022-01-06 00:15:55,"Sitelinks,Image pack",200,8300.0
1279,socks trainers,thick trainer socks,1280,gb,0.0,400,0.7,0.82,thick trainer socks,2022-01-04 21:09:50,"Sitelinks,Image pack",400,250.0
3653,socks trainers,trainer socks tesco,3654,gb,7.0,150,0.2,1.32,tesco mens socks,2022-01-01 19:51:21,"Sitelinks,Image pack",150,250.0
554,socks trainers,trainer socks white,555,gb,1.0,800,,,trainer socks white,2022-01-22 10:22:04,"People also ask,Sitelinks",800,1000.0
2393,socks trainers,trainer socks with heel grips,2394,gb,0.0,200,,,trainer socks with heel grips,2022-01-23 02:58:16,"People also ask,Sitelinks,Image pack",200,60.0
1430,socks trainers,white trainer socks,1431,gb,1.0,350,0.7,0.71,trainer socks white,2022-01-18 00:30:09,"Sitelinks,Image pack",400,1000.0
4908,socks trainers,wilson trainer socks,4909,gb,0.0,100,0.3,,wilson trainer socks,2022-01-10 23:50:27,"Sitelinks,Image pack",100,40.0
4987,socks yoga,dance socks uk,4988,gb,0.0,90,0.35,,dance socks,2022-01-03 09:26:23,Sitelinks,90,200.0
3971,socks yoga,grip socks yoga,3972,gb,0.0,100,,,socks yoga,2021-12-31 06:59:51,"Sitelinks,People also ask",150,600.0
4638,socks yoga,grippy yoga socks,4639,gb,7.0,100,,,grippy yoga socks,2021-12-31 07:49:07,"Sitelinks,People also ask,Top stories,Videos",200,50.0
1221,socks yoga,pilates socks uk,1222,gb,0.0,400,0.9,1.76,pilates socks,2022-01-21 01:07:36,"People also ask,Image pack,Sitelinks",400,1200.0
98,socks yoga,socks yoga,99,gb,2.0,3200,1.1,,yoga sox,2022-01-23 06:05:08,"People also ask,Sitelinks,Top stories,Videos,Image pack",4000,2400.0
3447,socks yoga,toe yoga socks,3448,gb,4.0,150,,,socks yoga,2022-01-11 11:04:04,"People also ask,Sitelinks,Top stories,Videos,Image pack",300,350.0
3311,socks yoga,yoga grip socks,3312,gb,2.0,150,0.5,,yoga sox,2022-01-04 10:19:39,"Sitelinks,Image pack",800,2800.0
526,socks yoga,yoga socks uk,527,gb,0.0,800,0.6,1.31,socks yoga,2022-01-23 04:48:44,"People also ask,Sitelinks,Image pack",900,900.0
4898,socks yoga,yoga toe socks,4899,gb,3.0,100,0.6,,toe yoga socks,2022-01-16 00:58:52,"Sitelinks,People also ask,Image pack,Top stories,Videos",400,300.0
2952,sport socks white,plain white sports socks,2953,gb,0.0,150,0.35,,plain white socks,2022-01-14 19:18:06,"Sitelinks,Image pack",200,250.0
2717,sport socks white,sport socks black,2718,gb,1.0,150,,,black sports socks,2022-01-10 11:02:49,"Sitelinks,Image pack",150,500.0
2844,sport socks white,sport socks white,2845,gb,1.0,150,,,white sport socks,2022-01-10 23:32:50,Sitelinks,200,1300.0
3456,sport socks white,white champion socks,3457,gb,0.0,150,0.25,,champion socks,2022-01-04 21:33:32,Sitelinks,450,600.0
491,stance socks uk,stance running socks,492,gb,1.0,900,0.8,1.19,stance running socks,2022-01-18 10:29:34,"People also ask,Sitelinks,Top stories,Videos",2100,400.0
1449,stance socks uk,stance running socks uk,1450,gb,0.0,350,1.1,,stance running socks uk,2022-01-04 20:54:41,"Shopping results,Thumbnails,People also ask,Sitelinks",350,200.0
2818,stance socks uk,stance socks sale uk,2819,gb,0.0,150,0.7,,stance socks uk,2022-01-21 05:05:34,"Shopping results,Thumbnails,People also ask,Sitelinks",150,1800.0
152,stance socks uk,stance socks uk,153,gb,6.0,2400,0.7,1.35,stance socks uk,2022-01-23 00:26:02,"People also ask,Sitelinks",2700,3400.0
1936,star wars socks,mens star wars socks,1937,gb,0.0,250,,1.66,star wars socks,2022-01-21 22:06:39,"Sitelinks,Image pack",700,900.0
3989,star wars socks,stance star wars socks,3990,gb,0.0,100,0.8,1.41,stance star wars socks,2022-01-11 04:51:20,"Sitelinks,Image pack,Top stories,Videos",900,150.0
246,star wars socks,star wars socks,247,gb,0.0,1700,0.5,1.28,star wars socks,2022-01-22 10:24:52,"Sitelinks,Image pack,Top stories,Videos",6400,900.0
3779,star wars socks,star wars socks men,3780,gb,0.0,100,,,star wars socks,2021-12-30 13:30:41,"Sitelinks,Image pack",150,1300.0
2536,star wars socks,star wars socks mens,2537,gb,0.0,200,0.45,1.87,star wars socks,2022-01-05 00:12:46,Sitelinks,600,1300.0
2364,sticky socks,anti sweat socks,2365,gb,6.0,200,0.6,1.23,anti sweat socks,2022-01-15 23:10:12,"People also ask,Sitelinks",700,350.0
3484,sticky socks,best socks for sweating feet,3485,gb,6.0,150,,,socks for sweat feet,2022-01-14 02:06:09,"Featured snippet,People also ask,Sitelinks",600,150.0
4604,sticky socks,sticky socks,4605,gb,13.0,100,0.6,0.62,sticky socks,2022-01-04 22:46:34,"Sitelinks,People also ask,Top stories,Videos,Image pack",1700,30.0
4526,sticky socks,sweat wicking socks,4527,gb,4.0,100,0.9,,moisture wicking socks,2021-12-30 19:34:35,"People also ask,Image pack,Sitelinks",600,600.0
1860,sticky socks,sweaty socks,1861,gb,20.0,250,0.25,0.63,sweaty socks,2022-01-17 01:02:50,"Sitelinks,People also ask",1500,80.0
2218,stinky socks,sir charlie stinky socks,2219,gb,0.0,200,0.2,0.86,sir charlie stinky socks,2022-01-15 06:21:09,"Sitelinks,Knowledge panel",250,70.0
2821,stinky socks,stinky socks,2822,gb,16.0,150,0.0,0.25,stinky-socks,2022-01-19 01:00:54,"Image pack,People also ask,Top stories,Videos,Sitelinks",3600,30.0
1139,stox socks,stox energy socks,1140,gb,0.0,400,,,stox uk,2022-01-04 20:43:38,"Sitelinks,People also ask,Knowledge panel,Top stories,Videos,Image pack",6200,2100.0
4442,stox socks,stox energy socks review,4443,gb,0.0,100,,,stox review,2022-01-02 08:20:53,"Sitelinks,Top stories,Videos,Image pack",300,1100.0
4735,stox socks,stox running socks,4736,gb,2.0,100,,,stox uk,2022-01-15 22:59:11,"Sitelinks,People also ask,Top stories,Videos,Image pack",200,3100.0
3307,stox socks,stox socks,3308,gb,5.0,150,,,stox uk,2022-01-16 20:22:03,"Sitelinks,Knowledge panel,People also ask,Top stories,Videos,Image pack",400,4000.0
627,tabio socks,cat socks uk,628,gb,0.0,700,0.4,1.14,cat socks,2022-01-20 17:11:56,"Sitelinks,Image pack",700,1300.0
2096,tabio socks,knee socks tabs,2097,gb,0.0,250,,,knee socks tab,2022-01-08 07:32:21,"Sitelinks,Top stories,Videos",450,150.0
3186,tabio socks,tabi socks uk,3187,gb,0.0,150,0.4,1.42,tabi socks,2022-01-20 22:04:42,"People also ask,Sitelinks,Image pack",150,450.0
944,tabio socks,tabio socks,945,gb,1.0,500,0.3,1.09,tabio,2022-01-21 10:58:21,"Sitelinks,Top stories,Videos,Image pack",1400,800.0
3526,tall boot socks,best boot socks,3527,gb,9.0,150,0.5,,best walking socks,2022-01-22 06:14:28,"People also ask,Sitelinks,Top stories,Videos",1300,2200.0
3047,tall boot socks,black boot socks,3048,gb,3.0,150,0.35,,womens boot socks,2022-01-04 19:58:17,"Sitelinks,Image pack",350,1600.0
3211,tall boot socks,boot work socks,3212,gb,1.0,150,0.6,,work socks for boots,2022-01-14 00:25:46,"People also ask,Sitelinks,Top stories,Videos",300,800.0
383,tall boot socks,girl knee high socks,384,gb,0.0,1100,,,girl knee high socks,2022-01-19 00:15:41,Sitelinks,1300,1000.0
2290,tall boot socks,grey knee high school socks,2291,gb,0.0,200,0.45,,grey knee high school socks,2022-01-12 03:13:58,"Sitelinks,Image pack",200,100.0
3854,tall boot socks,knee high boot socks,3855,gb,0.0,100,0.8,,long boot socks,2022-01-11 08:48:36,"People also ask,Sitelinks,Top stories,Videos,Image pack",500,200.0
4948,tall boot socks,knee high football socks,4949,gb,0.0,90,1.0,,football socks knee high,2022-01-08 06:39:37,"Sitelinks,People also ask,Top stories,Videos,Image pack",250,50.0
2325,tall boot socks,knee high socks school,2326,gb,0.0,200,1.0,,knee high socks school,2021-12-30 08:08:22,"Sitelinks,Image pack",300,300.0
2601,tall boot socks,knee high thermal socks,2602,gb,0.0,200,,,knee high thermal socks,2022-01-14 02:41:09,Sitelinks,250,40.0
3351,tall boot socks,long boot socks,3352,gb,0.0,150,0.7,,long boot socks,2021-12-30 02:13:20,"Sitelinks,Image pack",600,250.0
1348,tall boot socks,navy knee high socks,1349,gb,0.0,350,0.5,0.76,navy knee high socks,2022-01-19 16:29:20,"Sitelinks,Image pack",500,100.0
427,tall boot socks,orange knee high socks,428,gb,0.0,1000,0.35,1.02,orange knee high socks,2022-01-18 20:43:09,Sitelinks,3000,450.0
4073,tall boot socks,orange knee-high socks,4074,gb,0.0,100,0.5,,orange knee high socks,2021-12-31 07:23:20,Sitelinks,100,450.0
2865,tall boot socks,orange socks knee high,2866,gb,0.0,150,0.4,,orange knee high socks,2021-12-30 11:49:47,Sitelinks,250,450.0
1331,tall boot socks,pink knee high socks,1332,gb,0.0,350,0.5,0.63,pink knee high socks,2021-12-29 23:50:15,"Sitelinks,Image pack",900,150.0
4488,tall boot socks,plus size knee high socks uk,4489,gb,1.0,100,,1.52,plus size knee high socks,2022-01-03 22:54:47,Sitelinks,100,250.0
2419,tall boot socks,school knee high socks,2420,gb,0.0,200,1.1,,knee high socks school,2021-12-31 09:17:36,"Sitelinks,Image pack",250,300.0
4748,tall boot socks,tall boot socks,4749,gb,0.0,100,0.6,,hunter welly socks,2022-01-12 20:42:46,"Sitelinks,People also ask,Image pack",800,17000.0
4637,tall boot socks,thermal knee high socks,4638,gb,0.0,100,0.5,,knee high thermal socks,2021-12-31 12:52:16,"Sitelinks,Image pack",200,50.0
1310,tall boot socks,thick boot socks,1311,gb,1.0,350,0.6,0.87,thick socks for boots,2022-01-15 10:56:11,"People also ask,Sitelinks",800,500.0
4570,tall boot socks,thick work boot socks,4571,gb,1.0,100,0.9,,work socks for boots,2021-12-30 12:32:50,Sitelinks,150,800.0
550,tall boot socks,walking boot socks,551,gb,6.0,800,0.6,1.08,walking socks,2022-01-22 00:12:25,"People also ask,Sitelinks,Image pack",900,2900.0
4097,tall boot socks,wellie boot socks,4098,gb,0.0,100,0.7,,wellington boot socks,2021-12-31 04:26:03,"People also ask,Sitelinks,Image pack,Top stories,Thumbnails,Videos",150,2100.0
3304,tall boot socks,work boot socks,3305,gb,1.0,150,0.5,1.31,work socks for boots,2022-01-15 16:42:04,"Sitelinks,People also ask,Top stories,Videos",900,800.0
238,ted baker socks,ted baker socks,239,gb,0.0,1700,0.7,1.11,ted baker socks,2022-01-23 00:35:42,"Sitelinks,Image pack",2000,1200.0
1785,ted baker socks,ted baker socks womens,1786,gb,0.0,250,,,ted baker womens socks,2022-01-11 14:23:45,"Sitelinks,Image pack",250,70.0
3530,ted baker socks,ted baker womens socks,3531,gb,0.0,150,,,ted baker ladies socks,2022-01-10 23:18:34,Image pack,150,30.0
1291,thermal bed socks,christmas bed socks,1292,gb,0.0,350,,,fluffy socks christmas,2022-01-22 22:16:13,Image pack,350,1900.0
2953,thermal bed socks,fat face bed socks,2954,gb,0.0,150,0.7,,fat face socks,2022-01-20 02:03:49,Sitelinks,150,2500.0
1586,thermal bed socks,should you wear socks to bed,1587,gb,26.0,300,,,should you wear socks to bed,2021-12-31 13:50:08,"Featured snippet,People also ask,Sitelinks,Top stories,Videos",1100,1000.0
2898,thermal bed socks,thermal bed socks,2899,gb,0.0,150,0.5,1.32,thermal bed socks,2022-01-23 13:19:36,"People also ask,Image pack,Sitelinks",150,40.0
739,thermal socks uk,best thermal socks,740,gb,11.0,600,0.5,1.37,best thermal socks,2022-01-20 23:28:24,"Sitelinks,People also ask",1400,1400.0
3405,thermal socks uk,black thermal socks,3406,gb,0.0,150,0.7,,black thermal socks,2022-01-21 01:43:26,"People also ask,Sitelinks",200,50.0
3328,thermal socks uk,long thermal socks,3329,gb,0.0,150,0.8,1.04,long warm socks,2022-01-21 04:50:38,"Sitelinks,People also ask",200,50.0
4736,thermal socks uk,m&s thermal socks,4737,gb,5.0,100,0.15,0.92,thermal socks marks and spencer,2022-01-18 01:00:36,"People also ask,Sitelinks,Image pack",100,400.0
1163,thermal socks uk,marks and spencer bed socks,1164,gb,0.0,400,0.25,1.15,marks and spencer bed socks,2022-01-04 02:01:39,Image pack,400,100.0
1388,thermal socks uk,marks and spencer slipper socks,1389,gb,0.0,350,0.15,1.13,slipper socks,2022-01-21 21:45:53,"People also ask,Image pack,Sitelinks",400,1200.0
419,thermal socks uk,marks and spencer socks,420,gb,4.0,1000,0.2,0.86,ladies socks,2022-01-23 11:57:34,"Sitelinks,Image pack",1300,7500.0
2174,thermal socks uk,marks spencer socks,2175,gb,4.0,200,0.2,,ladies socks,2022-01-12 10:02:04,"Sitelinks,Image pack",200,11000.0
3261,thermal socks uk,primark thermal socks,3262,gb,0.0,150,,1.13,primark mens socks,2022-01-02 05:25:08,"Sitelinks,Image pack",150,1200.0
2969,thermal socks uk,soft top socks marks and spencer,2970,gb,1.0,150,0.6,0.91,gentle grip socks,2022-01-08 09:00:11,"Sitelinks,Image pack",150,900.0
4956,thermal socks uk,thermal socks asda,4957,gb,0.0,90,0.35,1.48,mens thermal socks,2022-01-11 01:01:15,"Image pack,Sitelinks",90,80.0
2093,thermal socks uk,thermal socks marks and spencer,2094,gb,2.0,250,,,thermal socks marks and spencer,2022-01-01 12:33:50,"Sitelinks,Image pack",250,300.0
4923,thermal socks uk,thermal socks tesco,4924,gb,0.0,90,0.35,0.99,tesco clothes,2022-01-21 23:30:31,"Sitelinks,People also ask,Image pack",90,46000.0
1468,thermal socks uk,thermal socks uk,1469,gb,1.0,350,0.6,1.37,heat holders socks,2022-01-03 06:00:39,"Sitelinks,People also ask",350,16000.0
802,thermal socks uk,thermal welly socks,803,gb,0.0,600,1.8,,thermal welly socks,2022-01-20 04:19:43,"Sitelinks,People also ask,Image pack",600,350.0
1924,thermal socks uk,thermal work socks,1925,gb,1.0,250,,0.97,mens thermal socks,2022-01-15 08:39:03,"Sitelinks,People also ask",350,1800.0
1923,thermal socks uk,thick thermal socks,1924,gb,2.0,250,0.4,1.17,thick thermal socks,2022-01-14 21:51:49,"Sitelinks,People also ask,Image pack",350,150.0
1296,thermal socks uk,thin thermal socks,1297,gb,1.0,350,0.35,1.21,thin thermal socks,2022-01-22 23:37:23,"Sitelinks,People also ask,Image pack",500,100.0
1927,thigh socks,ankle socks primark,1928,gb,0.0,250,,0.77,primark socks,2022-01-04 02:32:16,"Sitelinks,Image pack",250,2800.0
809,thigh socks,black thigh high socks,810,gb,0.0,600,0.45,0.96,black thigh high socks,2022-01-17 16:48:40,"Sitelinks,People also ask",4000,300.0
2241,thigh socks,extra long thigh high socks,2242,gb,0.0,200,0.45,,extra long thigh high socks,2022-01-07 18:05:08,"Sitelinks,People also ask",1400,150.0
782,thigh socks,high thigh socks,783,gb,1.0,600,0.45,,thigh high socks,2022-01-19 01:57:52,"Sitelinks,People also ask",800,5000.0
3578,thigh socks,knee high socks primark,3579,gb,0.0,150,0.6,0.78,primark socks,2022-01-22 05:23:02,"Sitelinks,Image pack",150,2900.0
1623,thigh socks,knit thigh high socks,1624,gb,0.0,300,0.25,,knit thigh high socks,2022-01-11 16:42:36,"Sitelinks,People also ask",700,100.0
2449,thigh socks,lace thigh high socks,2450,gb,0.0,200,1.0,,lace thigh high socks,2022-01-08 09:46:30,"Sitelinks,People also ask",1200,30.0
439,thigh socks,plus size thigh high socks,440,gb,1.0,1000,0.5,1.74,plus size thigh high socks,2022-01-21 16:50:26,"People also ask,Sitelinks",8900,600.0
2100,thigh socks,plus size thigh high socks uk,2101,gb,1.0,250,0.5,2.21,plus size thigh high socks uk,2022-01-03 18:53:06,Sitelinks,250,1100.0
4190,thigh socks,primark ankle socks,4191,gb,0.0,100,,0.85,primark socks,2022-01-16 18:24:52,"Sitelinks,Image pack",100,2800.0
3398,thigh socks,primark knee high socks,3399,gb,0.0,150,,0.73,primark socks,2022-01-10 06:57:55,"Sitelinks,Image pack",150,2800.0
2076,thigh socks,sexy thigh high socks,2077,gb,0.0,250,0.7,1.04,sexy thigh highs,2022-01-04 11:20:39,"Shopping results,Thumbnails,Sitelinks",1600,60.0
2471,thigh socks,striped thigh high socks,2472,gb,0.0,200,0.2,0.85,knee high socks stripe,2022-01-20 08:56:47,"Sitelinks,People also ask",2000,600.0
4374,thigh socks,thigh high compression socks,4375,gb,36.0,100,0.4,,stockings,2021-12-31 01:14:48,"People also ask,Sitelinks,Top stories,Videos,Image pack",4600,300.0
1894,thigh socks,thigh high knit socks,1895,gb,0.0,250,0.5,,thigh high knit socks,2022-01-19 00:24:03,"Sitelinks,People also ask",800,350.0
20,thigh socks,thigh high socks,21,gb,0.0,10000,0.5,0.9,thigh high socks,2022-01-22 09:01:05,"Sitelinks,People also ask",99000,4900.0
4093,thigh socks,thigh high socks for thick thighs uk,4094,gb,1.0,100,,,plus size thigh high socks uk,2021-12-31 16:53:25,"Sitelinks,People also ask",100,1100.0
1085,thigh socks,thigh high socks outfit,1086,gb,4.0,450,0.0,0.24,thigh high socks outfits,2022-01-21 16:43:52,"Sitelinks,People also ask",4100,80.0
1250,thigh socks,thigh high socks outfits,1251,gb,3.0,400,,,thigh high socks outfits,2022-01-01 02:36:18,"Image pack,Sitelinks,People also ask,Top stories,Videos",900,60.0
2366,thigh socks,thigh high socks plus size uk,2367,gb,1.0,200,,2.03,plus size knee high socks,2022-01-21 16:59:05,"Sitelinks,People also ask",200,900.0
4138,thigh socks,thigh high socks primark,4139,gb,0.0,100,0.1,0.93,primark socks,2022-01-19 19:52:34,"Sitelinks,Image pack",100,2800.0
983,thigh socks,thigh high socks uk,984,gb,0.0,500,0.5,1.6,thigh high socks,2022-01-22 03:47:47,People also ask,600,4900.0
4304,thigh socks,thigh high socks with bows,4305,gb,0.0,100,0.4,,thigh high socks with bows,2021-12-31 01:09:07,Sitelinks,400,60.0
3298,thigh socks,thigh high wool socks uk,3299,gb,0.0,150,,,thigh high knit socks,2021-12-31 22:02:14,"Sitelinks,Image pack",150,300.0
43,thigh socks,thigh highs socks,44,gb,1.0,7300,1.7,0.52,thigh high socks,2022-01-22 08:24:04,"Sitelinks,People also ask",15000,4900.0
4776,thigh socks,thigh length socks,4777,gb,0.0,100,0.35,1.23,thigh high socks,2022-01-04 17:46:09,"Sitelinks,People also ask",450,4600.0
673,thigh socks,thigh socks,674,gb,1.0,700,0.6,0.41,thigh high socks,2022-01-23 14:57:59,"Sitelinks,People also ask",7900,5500.0
399,thigh socks,white thigh high socks,400,gb,0.0,1100,0.4,0.82,white thigh high socks,2022-01-19 03:04:14,"Sitelinks,People also ask",4300,350.0
2854,thigh socks,womens thigh high socks,2855,gb,0.0,150,0.5,,thigh high socks,2022-01-05 12:47:50,"Sitelinks,People also ask",2100,4600.0
4995,thigh socks,wool thigh high socks,4996,gb,0.0,90,0.6,,thigh high wool socks uk,2021-12-30 22:09:21,Sitelinks,800,100.0
2534,thorlo socks,thorlo running socks,2535,gb,1.0,200,0.5,1.42,thorlo running socks,2022-01-01 08:43:32,"Sitelinks,Image pack",1200,80.0
1272,thorlo socks,thorlo socks,1273,gb,0.0,400,0.4,0.95,thorlo socks,2022-01-21 10:14:15,"Adwords top,Shopping results,Thumbnails,People also ask,Sitelinks,Top stories,Videos",10000,400.0
